pct_played_prior,catalog_size_at_play_date,interaction_pct_x_catalog,pct_played_recent_180,played,play_date_iso,song_title
9.23,190,1753.7000,9.52,0,2009-09-13,"Surprise, Surprise"
84.62,54,4569.4800,84.62,1,1980-10-20,Jackson Cage
84.21,139,11705.1900,86.05,1,2003-04-11,My City of Ruins
0.13,88,11.4400,0.00,0,1988-04-28,The Angel
0.00,112,0.0000,0.00,1,1992-05-21,Gloria’s Eyes
23.55,190,4474.5000,27.27,0,2009-05-05,She’s the One
29.59,124,3669.1600,65.15,0,1999-11-14,Darlington County
22.84,124,2832.1600,5.56,0,1996-12-11,Growin’ Up
82.22,124,10195.2800,74.19,1,1999-05-29,The Ghost of Tom Joad
40.98,76,3114.4800,11.54,0,1985-03-31,Point Blank
12.88,190,2447.2000,1.69,1,2009-08-22,Point Blank
28.18,151,4255.1800,0.00,0,2005-05-11,Sinaloa Cowboys
84.62,112,9477.4400,84.62,1,1992-07-04,Roll of the Dice
8.51,233,1982.8300,90.32,1,2016-04-03,Wreck on the Highway
21.83,139,3034.3700,7.81,0,2003-10-03,Adam Raised a Cain
5.56,190,1056.4000,0.00,0,2009-07-08,Black Cowboys
23.39,190,4444.1000,0.00,0,2009-07-19,My Hometown
6.43,164,1054.5200,88.89,1,2006-10-02,Open All Night
48.95,24,1174.8000,70.00,1,1975-07-22,New York City Serenade
4.38,124,543.1200,0.00,0,2000-06-17,I Wanna Marry You
90.60,139,12593.4000,94.74,1,2003-08-06,The Rising
82.61,88,7269.6800,95.00,1,1988-04-02,Brilliant Disguise
81.52,124,10108.4800,0.00,0,1997-05-05,Born to Run
28.24,176,4970.2400,0.00,0,2008-06-18,Worlds Apart
54.06,124,6703.4400,75.00,1,2000-04-21,Prove It All Night
2.42,176,425.9200,0.00,1,2007-09-24,Something in the Night
61.07,76,4641.3200,34.72,0,1984-11-29,Backstreets
15.36,222,3409.9200,0.00,0,2012-07-04,Sinaloa Cowboys
83.16,88,7318.0800,43.75,1,1988-09-30,Cadillac Ranch
15.52,124,1924.4800,0.00,0,1995-02-21,It’s Hard to Be a Saint in the City
15.38,233,3583.5400,15.38,1,2014-04-22,Dream Baby Dream
19.32,190,3670.8000,10.00,0,2009-05-19,Adam Raised a Cain
2.68,139,372.5200,0.00,0,2002-10-18,Real Man
0.97,164,159.0800,0.00,0,2006-11-18,Mary Queen of Arkansas
24.61,88,2165.6800,0.00,0,1988-09-15,Wreck on the Highway
12.23,222,2715.0600,0.00,0,2012-05-28,Galveston Bay
15.24,124,1889.7600,0.00,0,1997-01-29,Wreck on the Highway
88.37,151,13343.8700,88.37,1,2005-07-24,Long Time Comin’
54.44,222,12085.6800,92.98,1,2012-11-11,Waitin’ on a Sunny Day
7.17,139,996.6300,0.00,0,2004-04-25,Soul Driver
35.11,176,6179.3600,3.23,1,2007-11-26,Tenth Avenue Freeze‐Out
2.14,54,115.5600,0.00,0,1981-05-03,Mary Queen of Arkansas
14.44,190,2743.6000,0.00,0,2009-07-19,Countin’ On a Miracle
21.01,139,2920.3900,0.00,0,2003-04-29,Spare Parts
2.55,124,316.2000,0.00,0,1997-02-12,With Every Wish
39.24,76,2982.2400,0.00,0,1984-07-09,"4th of July, Asbury Park (Sandy)"
0.00,190,0.0000,0.00,0,2009-07-21,O Mary Don’t You Weep
72.19,88,6352.7200,0.00,0,1988-03-03,Jungleland
7.85,222,1742.7000,26.19,0,2013-09-12,Open All Night
